name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,32147,11347121477,,,,,,,-111.940625,33.4205749,,,
,32148,11347121478,,,,,,,-111.9404491,33.4205748,,,
,32149,11347121480,,,,,,,-111.9401258,33.4205626,,,
,32150,11347121481,,,,,,,-111.9401246,33.4204287,,,
,32151,11347213998,,,,,,,-111.9406081,33.4175776,,,
,32152,11347213999,,,,,,,-111.9411177,33.4162581,,,
,32153,11347214000,,,,,,,-111.9405841,33.4162631,,,
,32154,11347214001,,,,,,,-111.9400748,33.4162703,,,
,32155,11347214002,,,,,,,-111.9400718,33.4161323,,,
,32156,11347214003,crossing,,,,,,-111.9400734,33.4162049,,,
,32157,11347214004,,,,,,,-111.9405817,33.4161283,,,
,32158,11347214005,,,,,,,-111.9411175,33.4161244,,,
,32159,11347214007,,,,,,,-111.940559,33.414822,,,
,32160,11347214009,,,,,,,-111.9404491,33.4148293,,,
,32161,11347214012,,,,,,,-111.940052,33.4148335,,,
,32162,11347214013,,,,,,,-111.9400562,33.4151925,,,
,32163,11347214022,,,,,,,-111.9411252,33.4162463,,,
,32164,11347214023,,,,,,,-111.9412894,33.4162566,,,
,32165,11347214024,,,,,,,-111.9412888,33.4161514,,,
,32166,11347214025,,,,,,,-111.9411268,33.4161364,,,
,32167,11347214026,,,,,,,-111.9412572,33.4161248,,,
,32168,11347214027,crossing,,,,,,-111.9411258,33.4162037,,,
,32169,11347214028,crossing,,,,,,-111.9412042,33.4161284,,,
,32170,11347214029,crossing,,,,,,-111.9412058,33.4162513,,,
,32171,11347214030,crossing,,,,,,-111.9412891,33.4162025,,,
,32172,11347244052,,,,,,,-111.9412657,33.4148063,,,
,32173,11347244053,,,,,,,-111.941287,33.4161247,,,
,32174,11347244058,,,,,,,-111.9423637,33.416116,,,
,32175,11347244059,,,,,,,-111.9423634,33.4161479,,,
,32176,11347244060,crossing,,,,,,-111.9418209,33.4161174,,,
,32177,11347244061,crossing,,,,,,-111.9423639,33.4161908,,,
,32178,11347244062,,,,,,,-111.9423653,33.4175665,,,
,32179,11347244063,,,,,,,-111.9418287,33.4175673,,,
,32180,11347244064,,,,,,,-111.9413049,33.4175714,,,
,32181,11347244067,,,,,,,-111.9418203,33.4162654,,,
,32182,11347244068,,,,,,,-111.9423625,33.416234,,,
,32183,11347248369,,,,,,,-111.9423626,33.4162658,,,
,32184,11347248370,crossing,,,,,,-111.942364,33.4176183,,,
,32185,11347248371,,,,,,,-111.9423603,33.4147981,,,
,32186,11347309376,,,,,,,-111.9425356,33.4161617,,,
,32187,11347309377,,,,,,,-111.9425388,33.4159831,,,
,32188,11347309378,,,,,,,-111.9425279,33.414798,,,
,32189,11347309379,,,,,,,-111.9441815,33.4173753,,,
,32190,11347309380,,,,,,,-111.9441833,33.4171135,,,
,32191,11347309381,,,,,,,-111.9441824,33.4165471,,,
,32192,11347309382,,,,,,,-111.9441843,33.4162093,,,
,32193,11347309383,,,,,,,-111.9441824,33.4157754,,,
,32194,11347309387,,,,,,,-111.9441982,33.4147247,,,
,32195,11347309388,,,,,,,-111.9443019,33.4147108,,,
,32196,11347309391,,,,,,,-111.9443047,33.4160138,,,
,32197,11347309393,,,,,,,-111.9450043,33.4160161,,,
,32198,11347309395,,,,,,,-111.944307,33.4161193,,,
,32199,11347309396,crossing,,,,,,-111.9443059,33.4160679,,,
,32200,11347309397,,,,,,,-111.9456873,33.4161177,,,
,32201,11347309398,,,,,,,-111.944813,33.4161138,,,
,32202,11347309402,,,,,,,-111.9443077,33.4167719,,,
,32203,11347309404,,,,,,,-111.944813,33.416778,,,
,32204,11347309406,,,,,,,-111.9456813,33.4168745,,,
,32205,11347309407,,,,,,,-111.9448131,33.4168684,,,
,32206,11347309409,,,,,,,-111.944305,33.4168784,,,
,32207,11347309410,crossing,,,,,,-111.9443064,33.4168224,,,
,32208,11349064993,,,,,,,-111.9456924,33.416878,,,
,32209,11349064995,,,,,,,-111.9458269,33.416881,,,
,32210,11349064998,,,,,,,-111.947204,33.4168821,,,
,32211,11349065001,,,,,,,-111.9473331,33.4168837,,,
,32212,11349065003,,,,,,,-111.9484916,33.4168857,,,
,32213,11349065004,,,,,,,-111.9484873,33.4167919,,,
,32214,11349065006,,,,,,,-111.9473355,33.4167772,,,
,32215,11349065009,,,,,,,-111.9473304,33.4161277,,,
,32216,11349065012,,,,,,,-111.9485038,33.4161355,,,
,32217,11349065015,,,,,,,-111.9485017,33.4167833,,,
,32218,11349065016,,,,,,,-111.9457002,33.4167701,,,
,32219,11349065019,,,,,,,-111.945698,33.4161229,,,
,32220,11349206279,,,,,,,-111.945696,33.4160163,,,
,32221,11349206282,,,,,,,-111.9458166,33.4147088,,,
,32222,11349206284,,,,,,,-111.9458305,33.4160195,,,
,32223,11349206286,,,,,,,-111.9465172,33.416029,,,
,32224,11349206288,,,,,,,-111.9472052,33.4160168,,,
,32225,11349206290,,,,,,,-111.9472112,33.4147227,,,
,32226,11349206291,,,,,,,-111.9473213,33.4147248,,,
,32227,11349206293,,,,,,,-111.9473327,33.4160217,,,
,32228,11349206295,,,,,,,-111.9479061,33.4160293,,,
,32229,11349206296,crossing,,,,,,-111.9473313,33.4160756,,,
,32230,11349206297,,,,,,,-111.9472006,33.4161286,,,
,32231,11349206298,crossing,,,,,,-111.9472016,33.4160759,,,
,32232,11349206299,crossing,,,,,,-111.9472699,33.4160193,,,
,32233,11349206300,crossing,,,,,,-111.947268,33.4161284,,,
,32234,11349206303,,,,,,,-111.9458275,33.4161251,,,
,32235,11349206306,,,,,,,-111.9458301,33.4167742,,,
,32236,11349206309,,,,,,,-111.9472047,33.4167757,,,
,32237,11349206312,crossing,,,,,,-111.9456971,33.4160715,,,
,32238,11349206313,crossing,,,,,,-111.945763,33.4160179,,,
,32239,11349206314,crossing,,,,,,-111.945829,33.4160718,,,
,32240,11349206315,crossing,,,,,,-111.9457632,33.416124,,,
,32241,11349206316,crossing,,,,,,-111.9456957,33.4168274,,,
,32242,11349206317,crossing,,,,,,-111.9457666,33.4167722,,,
,32243,11349206318,crossing,,,,,,-111.945828,33.4168279,,,
,32244,11349206319,crossing,,,,,,-111.9457667,33.4168797,,,
,32245,11349206320,crossing,,,,,,-111.9472043,33.4168313,,,
,32246,11349206321,crossing,,,,,,-111.947334,33.4168319,,,
,32247,11349206322,crossing,,,,,,-111.9472689,33.4167764,,,
,32248,11349206323,crossing,,,,,,-111.947269,33.4168829,,,
,32249,11349481942,,,,,,,-111.9486002,33.4220159,,,
,32250,11349481947,,,,,,,-111.949433,33.4220222,,,
,32251,11349481950,crossing,,,,,,-111.9496407,33.4220191,,,
,32252,11349481953,,,,,,,-111.9507311,33.4220361,,,
,32253,11349481957,,,,,,,-111.9509084,33.4218082,,,
,32254,11349481960,,,,,,,-111.9500259,33.4213649,,,
,32255,11349481961,,,,,,,-111.9500274,33.4211381,,,
,32256,11349481963,,,,,,,-111.9500345,33.4208018,,,
,32257,11349481964,,,,,,,-111.9500345,33.4206895,,,
,32258,11349481965,crossing,,,,,,-111.9500345,33.4207497,,,
,32259,11349481967,,,,,,,-111.9500258,33.4203645,,,
,32260,11349492807,,,,,,,-111.9498772,33.419918,,,
,32261,11349492808,crossing,,,,,,-111.9499617,33.4199181,,,
,32262,11349492810,,,,,,,-111.9500209,33.4195914,,,
,32263,11349492812,,,,,,,-111.9500316,33.4192591,,,
,32264,11349492813,,,,,,,-111.9500298,33.4191509,,,
,32265,11349492814,crossing,,,,,,-111.9500307,33.4192087,,,
,32266,11349492816,,,,,,,-111.9500241,33.4188285,,,
,32267,11349492818,,,,,,,-111.9500403,33.4185073,,,
,32268,11349492820,,,,,,,-111.9520758,33.4185012,,,
,32269,11349492823,,,,,,,-111.9500933,33.4183775,,,
,32270,11349492830,,,,,,,-111.950108,33.418049,,,
,32271,11349492832,,,,,,,-111.9501233,33.4177131,,,
,32272,11349492834,,,,,,,-111.9520775,33.4177126,,,
,32273,11349503869,,,,,,,-111.9500329,33.4200339,,,
,32274,11349503870,,,,,,,-111.9500298,33.4199183,,,
,32275,11349503871,crossing,,,,,,-111.9500313,33.4199752,,,
,32276,11349503872,,,,,,,-111.9498793,33.4210359,,,
,32277,11349503873,,,,,,,-111.9498778,33.4206969,,,
,32278,11349503874,crossing,,,,,,-111.949962,33.4206929,,,
,32279,11349503875,,,,,,,-111.9498794,33.4211404,,,
,32280,11349503876,crossing,,,,,,-111.9498793,33.4210894,,,
,32281,11349503878,,,,,,,-111.9499068,33.4217024,,,
,32282,11349503879,,,,,,,-111.949902,33.4214844,,,
,32283,11349503882,,,,,,,-111.9481462,33.4211326,,,
,32284,11349503884,,,,,,,-111.9480375,33.4211412,,,
,32285,11349503886,,,,,,,-111.948032,33.4214828,,,
,32286,11349503887,,,,,,,-111.9480304,33.4217054,,,
,32287,11349503889,,,,,,,-111.9480386,33.4210259,,,
,32288,11349503890,crossing,,,,,,-111.948038,33.4210881,,,
,32289,11349503896,,,,,,,-111.9498791,33.4209955,,,
,32290,11349503898,,,,,,,-111.9480232,33.4197853,,,
,32291,11349503899,,,,,,,-111.9480263,33.4202469,,,
,32292,11349503900,,,,,,,-111.9486152,33.4202448,,,
,32293,11349503901,,,,,,,-111.9481686,33.4202461,,,
,32294,11349503902,,,,,,,-111.9484002,33.4202463,,,
,32295,11349503903,,,,,,,-111.9480666,33.4193684,,,
,32296,11349503909,,,,,,,-111.9490346,33.4203669,,,
,32297,11350018684,,,,,,,-111.9531204,33.4037076,,,
,32298,11350018685,,,,,,,-111.9528297,33.4037066,,,
,32299,11350018687,,,,,,,-111.9522484,33.4036905,,,
,32300,11350018689,,,,,,,-111.9522276,33.4034822,,,
,32301,11350018690,,,,,,,-111.9522265,33.4024085,,,
,32302,11350018691,,,,,,,-111.9522265,33.4016965,,,
,32303,11350018692,,,,,,,-111.9522265,33.4015956,,,
,32304,11350018693,,,,,,,-111.9520583,33.4015987,,,
,32305,11350018694,,,,,,,-111.9520594,33.4019971,,,
,32306,11350018696,,,,,,,-111.9520437,33.4028208,,,
,32307,11350018697,,,,,,,-111.9520049,33.4028316,,,
,32308,11350018698,,,,,,,-111.9506752,33.4029236,,,
,32309,11350018699,,,,,,,-111.9507285,33.4029233,,,
,32310,11350018700,,,,,,,-111.9508962,33.4029232,,,
,32311,11350018701,,,,,,,-111.9515062,33.4029284,,,
,32312,11350018702,,,,,,,-111.9518776,33.4029268,,,
,32313,11350018704,,,,,,,-111.9520439,33.4029456,,,
,32314,11350018707,,,,,,,-111.9522896,33.4038113,,,
,32315,11350018708,,,,,,,-111.9522467,33.403827,,,
,32316,11350018711,,,,,,,-111.952239,33.4042405,,,
,32317,11350018715,,,,,,,-111.9522392,33.4062041,,,
,32318,11350018722,,,,,,,-111.952266,33.4070425,,,
,32319,11350018726,,,,,,,-111.9522967,33.4072605,,,
,32320,11350018727,,,,,,,-111.952237,33.405741,,,
,32321,11350018728,crossing,,,,,,-111.9522476,33.4037506,,,
,32322,11350018730,,,,,,,-111.9521558,33.40367,,,
,32323,11350018731,crossing,,,,,,-111.9520438,33.4028812,,,
,32324,11350842204,,,,,,,-111.9242244,33.4333438,,,
,32325,11350842212,,,,,,,-111.9236345,33.4340614,,,
,32326,11350842214,,,,,,,-111.9240979,33.4330823,,,
,32327,11350842215,,,,,,,-111.9241617,33.4332141,,,
,32328,11350842216,,,,,,,-111.9242178,33.433226,,,
,32329,11350842217,,,,,,,-111.9242465,33.4332209,,,
,32330,11350842219,,,,,,,-111.9242029,33.433051,,,
,32331,11350842221,,,,,,,-111.9252732,33.4331256,,,
,32332,11350842222,,,,,,,-111.9250203,33.4330524,,,
,32333,11350860556,,,,,,,-111.9321686,33.435192,,,
,32334,11350860557,,,,,,,-111.9321462,33.4350822,,,
,32335,11350860558,crossing,,,,,,-111.9321558,33.4351292,,,
,32336,11350860560,,,,,,,-111.9322006,33.4349485,,,
,32337,11350860561,,,,,,,-111.932194,33.4348256,,,
,32338,11350860562,crossing,,,,,,-111.9321965,33.4348724,,,
,32339,11350860563,crossing,,,,,,-111.9321977,33.4348946,,,
,32340,11350860564,,,,,,,-111.9321903,33.4347192,,,
,32341,11350860565,,,,,,,-111.9321706,33.4346292,,,
,32342,11350860566,,,,,,,-111.9321171,33.4344454,,,
,32343,11350883604,,,,,,,-111.9422834,33.4147987,,,
,32344,11350883605,,,,,,,-111.9422835,33.4146725,,,
,32345,11350883606,crossing,,,,,,-111.9422835,33.4147301,,,
,32346,11350883607,crossing,,,,,,-111.9424408,33.4147981,,,
,32347,11350883608,,,,,,,-111.9424271,33.414652,,,
,32348,11350883609,,,,,,,-111.94231,33.4146508,,,
,32349,11350883612,,,,,,,-111.9400725,33.4146751,,,
,32350,11350883615,,,,,,,-111.9400423,33.4136865,,,
,32351,11350883620,crossing,,,,,,-111.940461,33.4136826,,,
,32352,11350883621,crossing,,,,,,-111.9409798,33.4146855,,,
,32353,11350883622,,,,,,,-111.9400214,33.414649,,,
,32354,11350883624,,,,,,,-111.9396399,33.4146814,,,
,32355,11350883630,crossing,,,,,,-111.9397789,33.4139996,,,
,32356,11350883634,,,,,,,-111.9397662,33.412848,,,
,32357,11350883635,,,,,,,-111.9397592,33.4134406,,,
,32358,11350883636,,,,,,,-111.9397623,33.413567,,,
,32359,11350883637,crossing,,,,,,-111.9397607,33.4135045,,,
,32360,11350883640,,,,,,,-111.9400389,33.4135581,,,
,32361,11350883643,crossing,,,,,,-111.9399946,33.4130711,,,
,32362,11350883644,crossing,,,,,,-111.9400407,33.4136265,,,
,32363,11350883646,,,,,,,-111.9412257,33.4135556,,,
,32364,11350883651,,,,,,,-111.9412052,33.4127807,,,
,32365,11350883652,crossing,,,,,,-111.9412401,33.4132437,,,
,32366,11350883653,crossing,,,,,,-111.9412406,33.4134,,,
,32367,11350883661,,,,,,,-111.9413546,33.4135547,,,
,32368,11350883662,crossing,,,,,,-111.941296,33.4135551,,,
,32369,11350886872,crossing,,,,,,-111.9421709,33.4135522,,,
,32370,11350886873,,,,,,,-111.9424301,33.4135514,,,
,32371,11350886874,,,,,,,-111.9424328,33.4136684,,,
,32372,11350886875,crossing,,,,,,-111.9424315,33.4136132,,,
,32373,11350886876,,,,,,,-111.9426017,33.4137032,,,
,32374,11350886886,,,,,,,-111.9442355,33.4145608,,,
,32375,11350886888,,,,,,,-111.9442353,33.413547,,,
,32376,11350886890,,,,,,,-111.9408681,33.4146866,,,
,32377,11350886893,,,,,,,-111.9408437,33.414031,,,
,32378,11350886895,,,,,,,-111.9403276,33.4139127,,,
,32379,11350886896,,,,,,,-111.9403568,33.4136836,,,
,32380,11350886897,,,,,,,-111.9403589,33.4137496,,,
,32381,11350886898,,,,,,,-111.9408581,33.4136789,,,
,32382,11350886899,,,,,,,-111.9408633,33.4139072,,,
,32383,11350886901,,,,,,,-111.9405182,33.4139021,,,
,32384,11350886902,,,,,,,-111.941152,33.413905,,,
,32385,11350886904,,,,,,,-111.941458,33.4139231,,,
,32386,11350886905,,,,,,,-111.9411485,33.4136763,,,
,32387,11350886907,crossing,,,,,,-111.9408638,33.4139476,,,
,32388,11350886908,crossing,,,,,,-111.94182,33.4148022,,,
,32389,11350887150,,,,,,,-111.9455871,33.4314401,,,
,32390,11350887151,,,,,,,-111.9445713,33.4316448,,,
,32391,11350887156,,,,,,,-111.9451249,33.4316349,,,
,32392,11350887157,,,,,,,-111.9454451,33.4315207,,,
,32393,11350887158,,,,,,,-111.9450991,33.4315648,,,
,32394,11350887159,,,,,,,-111.9454108,33.4314873,,,
,32395,11350908154,,,,,,,-111.9347144,33.4316062,,,
,32396,11350908156,,,,,,,-111.9347581,33.4314682,,,
,32397,11350908157,,,,,,,-111.9369994,33.4318276,,,
,32398,11350908158,,,,,,,-111.9369752,33.4317429,,,
,32399,11350908166,,,,,,,-111.9368079,33.4312814,,,
,32400,11350909871,,,,,,,-111.9371537,33.4313045,,,
,32401,11350909872,,,,,,,-111.9362426,33.4318139,,,
,32402,11350909881,,,,,,,-111.9364096,33.4312034,,,
,32403,11350909882,,,,,,,-111.9364063,33.4313059,,,
,32404,11350909883,,,,,,,-111.9364068,33.431265,,,
,32405,11350909884,,,,,,,-111.9360447,33.4318001,,,
,32406,11350909888,,,,,,,-111.9361598,33.4315324,,,
,32407,11350909889,,,,,,,-111.9351934,33.431687,,,
,32408,11350909892,,,,,,,-111.9353126,33.4315536,,,
,32409,11350909893,,,,,,,-111.935243,33.4316134,,,
,32410,11350909894,,,,,,,-111.9356146,33.4316117,,,
,32411,11350909895,,,,,,,-111.9353145,33.4316131,,,
,32412,11350909896,,,,,,,-111.9356146,33.4316877,,,
,32413,11350909897,,,,,,,-111.9356084,33.4310111,,,
,32414,11350909898,,,,,,,-111.9349243,33.4316404,,,
,32415,11350909903,,,,,,,-111.9349693,33.4303498,,,
,32416,11350910017,,,,,,,-111.9434401,33.4349402,,,
,32417,11350910030,,,,,,,-111.9422858,33.4351502,,,
,32418,11350910036,,,,,,,-111.9412065,33.4352447,,,
,32419,11350930869,,,,,,,-111.9472425,33.4307823,,,
,32420,11350930880,,,,,,,-111.945749,33.4307923,,,
,32421,11350930881,,,,,,,-111.9474003,33.430725,,,
,32422,11350930882,,,,,,,-111.9457484,33.4307194,,,
,32423,11350930894,,,,,,,-111.9429163,33.4297006,,,
,32424,11350930895,crossing,,,,,,-111.9431489,33.4302196,,,
,32425,11350930896,crossing,,,,,,-111.9431942,33.4309211,,,
,32426,11350930907,,,,,,,-111.94317,33.429697,,,
,32427,11350930908,crossing,,,,,,-111.9457488,33.4307587,,,
,32428,11350957974,,,,,,,-111.9309387,33.4344274,,,
,32429,11350957975,,,,,,,-111.9320733,33.4343976,,,
,32430,11350957976,crossing,,,,,,-111.9320973,33.4344237,,,
,32431,11350957977,,,,,,,-111.9320288,33.4343114,,,
,32432,11350957978,,,,,,,-111.9320524,33.434247,,,
,32433,11350957979,,,,,,,-111.9310259,33.4342394,,,
,32434,11350957980,,,,,,,-111.9309841,33.4342983,,,
,32435,11350957981,,,,,,,-111.9309749,33.4343769,,,
,32436,11350957982,crossing,,,,,,-111.9309543,33.4344057,,,
,32437,11350957983,,,,,,,-111.9320857,33.4341843,,,
,32438,11350957984,,,,,,,-111.932031,33.4341029,,,
,32439,11350957985,,,,,,,-111.9310043,33.4341546,,,
,32440,11350957988,,,,,,,-111.9307286,33.4340742,,,
,32441,11350957989,crossing,,,,,,-111.9308419,33.4341073,,,
,32442,11350957990,,,,,,,-111.9320457,33.4343441,,,
,32443,11350957991,,,,,,,-111.9319563,33.4343812,,,
,32444,11350957992,,,,,,,-111.9330752,33.4349301,,,
,32445,11350957993,,,,,,,-111.9331034,33.4350493,,,
,32446,11350957994,crossing,,,,,,-111.9330886,33.4349869,,,
,32447,11350957995,,,,,,,-111.9340078,33.4344253,,,
,32448,11350957999,,,,,,,-111.9349589,33.4346119,,,
,32449,11350958000,crossing,,,,,,-111.9309628,33.4341425,,,
,32450,11352299715,,,,,,,-111.9480245,33.4190777,,,
,32451,11352299716,,,,,,,-111.948023,33.4190167,,,
,32452,11352299717,crossing,,,,,,-111.9480237,33.4190437,,,
,32453,11352299719,,,,,,,-111.9480342,33.4187043,,,
,32454,11352299722,,,,,,,-111.9498823,33.4187115,,,
,32455,11352299724,,,,,,,-111.9498953,33.4190635,,,
,32456,11352299725,,,,,,,-111.9480294,33.4185949,,,
,32457,11352299726,crossing,,,,,,-111.9480317,33.4186473,,,
,32458,11352299732,,,,,,,-111.9485147,33.418594,,,
,32459,11352299733,,,,,,,-111.9486503,33.4185995,,,
,32460,11352299734,crossing,,,,,,-111.9485775,33.4185955,,,
,32461,11352299735,,,,,,,-111.9486619,33.4179769,,,
,32462,11352299736,,,,,,,-111.9486346,33.4179885,,,
,32463,11352299741,,,,,,,-111.949877,33.418601,,,
,32464,11352299745,,,,,,,-111.9499664,33.4182579,,,
,32465,11352299749,,,,,,,-111.9499577,33.4179893,,,
,32466,11352299750,,,,,,,-111.9499348,33.4179829,,,
,32467,11352299751,,,,,,,-111.9486316,33.4182524,,,
,32468,11352299752,,,,,,,-111.9486387,33.4178712,,,
,32469,11352299753,crossing,,,,,,-111.9486366,33.4179324,,,
,32470,11352299754,,,,,,,-111.9486567,33.4178812,,,
,32471,11352299756,,,,,,,-111.9486247,33.41732,,,
,32472,11352299758,,,,,,,-111.948632,33.4168912,,,
,32473,11352299760,,,,,,,-111.9485207,33.4182561,,,
,32474,11352299763,,,,,,,-111.9485216,33.4178476,,,
,32475,11352299764,,,,,,,-111.94851,33.417741,,,
,32476,11352299766,,,,,,,-111.9485147,33.4173196,,,
,32477,11352299768,,,,,,,-111.9485043,33.4168885,,,
,32478,11352315569,,,,,,,-111.9485165,33.4178013,,,
,32479,11352315570,,,,,,,-111.9499086,33.4178863,,,
,32480,11352315572,,,,,,,-111.9499617,33.4178779,,,
,32481,11352315575,,,,,,,-111.9499498,33.4169444,,,
,32482,11352315582,,,,,,,-111.9499724,33.4173265,,,
,32483,11352315583,,,,,,,-111.9501245,33.4169474,,,
,32484,11352315586,,,,,,,-111.9521212,33.4169577,,,
,32485,11352315588,,,,,,,-111.9521193,33.417333,,,
,32486,11352315590,,,,,,,-111.9521097,33.4176109,,,
,32487,11352315593,,,,,,,-111.9501226,33.4176033,,,
,32488,11352315595,,,,,,,-111.9501111,33.417327,,,
,32489,11352315597,crossing,,,,,,-111.950041,33.416946,,,
,32490,11352315598,,,,,,,-111.9521146,33.4168334,,,
,32491,11352315599,,,,,,,-111.9522683,33.4167966,,,
,32492,11352315600,,,,,,,-111.9522768,33.4169274,,,
,32493,11352315601,crossing,,,,,,-111.9521176,33.4168899,,,
,32494,11352315602,crossing,,,,,,-111.9521928,33.4168156,,,
,32495,11352315603,crossing,,,,,,-111.9521928,33.4169438,,,
,32496,11352315604,crossing,,,,,,-111.9522768,33.4168662,,,
,32497,11352315612,,,,,,,-111.9486309,33.4167816,,,
,32498,11352315614,,,,,,,-111.9486192,33.4164619,,,
,32499,11352315616,,,,,,,-111.9486362,33.4161368,,,
,32500,11352315617,,,,,,,-111.9505027,33.4191602,,,
,32501,11352315618,,,,,,,-111.95023,33.4191588,,,
,32502,11352315619,,,,,,,-111.9504592,33.4199294,,,
,32503,11352315620,,,,,,,-111.9506552,33.4199302,,,
,32504,11352315621,crossing,,,,,,-111.9498797,33.4186566,,,
,32505,11352315622,crossing,,,,,,-111.9500665,33.4184425,,,
,32506,11352315623,crossing,,,,,,-111.9499596,33.4179369,,,
,32507,11352315624,crossing,,,,,,-111.9501228,33.4176619,,,
,32508,11352572285,,,,,,,-111.9485025,33.4160233,,,
,32509,11352572290,,,,,,,-111.9484849,33.4146602,,,
,32510,11352572291,,,,,,,-111.9484533,33.4146416,,,
,32511,11352572295,,,,,,,-111.9479098,33.4146998,,,
,32512,11352572296,,,,,,,-111.9473537,33.4146959,,,
,32513,11352572298,crossing,,,,,,-111.9485028,33.4160818,,,
,32514,11352572299,,,,,,,-111.9486361,33.4160284,,,
,32515,11352572300,crossing,,,,,,-111.9485668,33.4160258,,,
,32516,11352572301,crossing,,,,,,-111.9485666,33.4161361,,,
,32517,11352572302,crossing,,,,,,-111.9486361,33.4160828,,,
,32518,11352572321,,,,,,,-111.9486179,33.4155614,,,
,32519,11352572324,,,,,,,-111.9486518,33.4152534,,,
,32520,11352572325,crossing,,,,,,-111.9485027,33.4168383,,,
,32521,11352572326,crossing,,,,,,-111.9485674,33.4167824,,,
,32522,11352572327,crossing,,,,,,-111.948631,33.4168391,,,
,32523,11352572328,crossing,,,,,,-111.9485685,33.4168899,,,
,32524,11352647718,,,,,,,-111.9486499,33.4151609,,,
,32525,11352647728,,,,,,,-111.9511595,33.4145221,,,
,32526,11352647729,,,,,,,-111.9485904,33.4146301,,,
,32527,11352647730,crossing,,,,,,-111.9485399,33.4146444,,,
,32528,11352647731,,,,,,,-111.9479647,33.4147006,,,
,32529,11352647732,,,,,,,-111.9479648,33.4145855,,,
,32530,11352647733,,,,,,,-111.9479406,33.414566,,,
,32531,11352647736,,,,,,,-111.9479473,33.4128834,,,
,32532,11352647737,,,,,,,-111.9479453,33.4125872,,,
,32533,11352647746,,,,,,,-111.949461,33.4143776,,,
,32534,11352647747,,,,,,,-111.9505354,33.4143893,,,
,32535,11352647749,,,,,,,-111.9485616,33.4144961,,,
,32536,11352647750,,,,,,,-111.9486181,33.414607,,,
,32537,11352647751,crossing,,,,,,-111.9485868,33.4145456,,,
,32538,11352647752,,,,,,,-111.9484123,33.4145345,,,
,32539,11352647753,,,,,,,-111.9479485,33.4136745,,,
,32540,11352647762,,,,,,,-111.9484793,33.4137952,,,
,32541,11352647763,,,,,,,-111.9483782,33.4137961,,,
,32542,11352647764,,,,,,,-111.948253,33.4137862,,,
,32543,11352647765,,,,,,,-111.9483783,33.4137881,,,
,32544,11352647767,,,,,,,-111.9493518,33.4139024,,,
,32545,11352647768,,,,,,,-111.9493518,33.4138146,,,
,32546,11352749869,,,,,,,-111.9479479,33.4135073,,,
,32547,11352749875,,,,,,,-111.9494099,33.4135786,,,
,32548,11352749878,,,,,,,-111.949351,33.4137252,,,
,32549,11352749880,,,,,,,-111.9496041,33.4130165,,,
,32550,11352749898,,,,,,,-111.9495282,33.4129517,,,
,32551,11352749900,,,,,,,-111.9498764,33.4128074,,,
,32552,11352749914,,,,,,,-111.9506527,33.4143899,,,
,32553,11352749916,,,,,,,-111.9505368,33.4141724,,,
,32554,11352749917,,,,,,,-111.9504301,33.4143882,,,
,32555,11352749921,,,,,,,-111.9495575,33.4138633,,,
,32556,11352749922,,,,,,,-111.9504311,33.4138652,,,
,32557,11352749923,,,,,,,-111.9504305,33.4141805,,,
,32558,11352749924,,,,,,,-111.9505367,33.4141802,,,
,32559,11352749925,,,,,,,-111.9504305,33.4141863,,,
,32560,11352749931,,,,,,,-111.9497977,33.4141819,,,
,32561,11352749932,,,,,,,-111.9497992,33.4138625,,,
,32562,11352749939,,,,,,,-111.949461,33.414178,,,
,32563,11352749940,,,,,,,-111.9495651,33.4143788,,,
,32564,11352749941,,,,,,,-111.9495706,33.4141793,,,
,32565,11352749942,,,,,,,-111.9493483,33.4143787,,,
,32566,11352749943,,,,,,,-111.9493499,33.4141664,,,
,32567,11352749944,,,,,,,-111.949461,33.4141664,,,
,32568,11352749945,,,,,,,-111.9493498,33.4141844,,,
,32569,11352749949,,,,,,,-111.9486872,33.4138637,,,
,32570,11352749950,,,,,,,-111.9484759,33.4141309,,,
,32571,11352749952,,,,,,,-111.9486955,33.4140516,,,
,32572,11352749953,,,,,,,-111.9491606,33.4141825,,,
,32573,11352749954,,,,,,,-111.9491596,33.4139003,,,
,32574,11352749956,,,,,,,-111.9505852,33.4135764,,,
,32575,11352749962,,,,,,,-111.9521032,33.4137289,,,
,32576,11357048286,,,,,,,-111.9471954,33.4147049,,,
,32577,11357048291,,,,,,,-111.9465218,33.4146972,,,
,32578,11357048293,,,,,,,-111.9458272,33.4146964,,,
,32579,11357048294,,,,,,,-111.9456871,33.4146955,,,
,32580,11357048296,,,,,,,-111.9450127,33.414687,,,
,32581,11357048299,,,,,,,-111.9456889,33.4145836,,,
,32582,11357048301,,,,,,,-111.9457259,33.4145565,,,
,32583,11357048302,,,,,,,-111.9458264,33.4145565,,,
,32584,11357048307,,,,,,,-111.9478099,33.4145651,,,
,32585,11357048309,,,,,,,-111.9478158,33.4145039,,,
,32586,11357048310,crossing,,,,,,-111.9478708,33.4145655,,,
,32587,11357048311,,,,,,,-111.9477818,33.4145849,,,
,32588,11357048312,,,,,,,-111.9477784,33.4146989,,,
,32589,11357048313,crossing,,,,,,-111.94778,33.4146457,,,
